date,_id,place_name,place_type,lat,lng,text
Tue Sep 29 01:10:05 +0000 2020,1310748651837419521,Stevenage,city,51.90847,-0.21208,"""Croissant fresh Bakery"" in #Stevenage #UnitedKingdom https://t.co/INPSGOy4Du #foodwaste #free"
Tue Sep 29 01:09:56 +0000 2020,1310748610863263744,Stevenage,city,51.90847,-0.21208,"""Croissant fresh Bakery"" in #Stevenage #UnitedKingdom https://t.co/BYCuD9TVlr #foodwaste #free"
Tue Sep 29 01:09:49 +0000 2020,1310748581473783809,Stevenage,city,51.90847,-0.21208,"""Croissant fresh Bakery"" in #Stevenage #UnitedKingdom https://t.co/8dHGzNDTcF #foodwaste #free"
Tue Sep 29 01:09:48 +0000 2020,1310748581087846400,Stevenage,city,51.90847,-0.21208,"""Croissant fresh Bakery"" in #Stevenage #UnitedKingdom https://t.co/15yp63d4MN #foodwaste #free"
Tue Sep 29 01:09:42 +0000 2020,1310748554269519872,Stevenage,city,51.90847,-0.21208,"""Croissant fresh Bakery"" in #Stevenage #UnitedKingdom https://t.co/ZcaE6D7qFf #foodwaste #free"
Tue Sep 29 01:08:54 +0000 2020,1310748354624839680,Stevenage,city,51.90847,-0.21208,"""Custard centred pastry"" in #Stevenage #UnitedKingdom https://t.co/38nrT9e3Vu #foodwaste #free"
Tue Sep 29 01:08:54 +0000 2020,1310748354171805696,Stevenage,city,51.90847,-0.21208,"""Custard centred pastry"" in #Stevenage #UnitedKingdom https://t.co/VV97U26DM1 #foodwaste #free"
Tue Sep 29 01:08:48 +0000 2020,1310748327923900417,Stevenage,city,51.90847,-0.21208,"""Custard centred pastry"" in #Stevenage #UnitedKingdom https://t.co/STuiC85Wak #foodwaste #free"
Tue Sep 29 01:08:42 +0000 2020,1310748301927559168,Stevenage,city,51.90847,-0.21208,"""Custard centred pastry"" in #Stevenage #UnitedKingdom https://t.co/yv0NFl6DEX #foodwaste #free"
Tue Sep 29 01:08:00 +0000 2020,1310748126102388737,Stevenage,city,51.90847,-0.21208,"""Pretzel large"" in #Stevenage #UnitedKingdom https://t.co/SiF2kxALYv #foodwaste #free"
Tue Sep 29 01:08:00 +0000 2020,1310748125200625664,Stevenage,city,51.90847,-0.21208,"""Pretzel large"" in #Stevenage #UnitedKingdom https://t.co/HKfUkTNQvA #foodwaste #free"
Tue Sep 29 01:07:44 +0000 2020,1310748057378660355,Stevenage,city,51.90847,-0.21208,"""Pretzel large"" in #Stevenage #UnitedKingdom https://t.co/YTj48o4d6g #foodwaste #free"
Tue Sep 29 01:07:37 +0000 2020,1310748031206162437,Stevenage,city,51.90847,-0.21208,"""Pretzel large"" in #Stevenage #UnitedKingdom https://t.co/tzXreJCU7l #foodwaste #free"
Tue Sep 29 01:07:37 +0000 2020,1310748028605804544,Stevenage,city,51.90847,-0.21208,"""Pretzel large"" in #Stevenage #UnitedKingdom https://t.co/SWWRgiht5f #foodwaste #free"
Tue Sep 29 01:07:37 +0000 2020,1310748028341551109,Stevenage,city,51.90847,-0.21208,"""Pretzel large"" in #Stevenage #UnitedKingdom https://t.co/q0tgCmYQJ5 #foodwaste #free"
Tue Sep 29 01:06:23 +0000 2020,1310747721381351424,Stevenage,city,51.90847,-0.21208,"""Donut with 100s and 1000s"" in #Stevenage #UnitedKingdom https://t.co/cH3GmyQ11l #foodwaste #free"
Tue Sep 29 01:06:23 +0000 2020,1310747719523328000,Stevenage,city,51.90847,-0.21208,"""Donut with 100s and 1000s"" in #Stevenage #UnitedKingdom https://t.co/GWrs6mtP0g #foodwaste #free"
Tue Sep 29 01:06:02 +0000 2020,1310747629714894851,Stevenage,city,51.90847,-0.21208,"""Donut with 100s and 1000s"" in #Stevenage #UnitedKingdom https://t.co/a39pwpLNlv #foodwaste #free"
Tue Sep 29 01:03:08 +0000 2020,1310746900346425344,Stevenage,city,51.90847,-0.21208,"""Scotch Rolls. 2 pack"" in #Stevenage #UnitedKingdom https://t.co/Shi5Uq3gln #foodwaste #free"
Tue Sep 29 01:01:06 +0000 2020,1310746390189010945,Stevenage,city,51.90847,-0.21208,"""Scotch Rolls. 2 pack"" in #Stevenage #UnitedKingdom https://t.co/3CA46rjgNI #foodwaste #free"
Tue Sep 29 01:01:06 +0000 2020,1310746389673107456,Stevenage,city,51.90847,-0.21208,"""Scotch Rolls. 2 pack"" in #Stevenage #UnitedKingdom https://t.co/XEUXKqmzoL #foodwaste #free"
Tue Sep 29 01:00:58 +0000 2020,1310746354805866496,Stevenage,city,51.90847,-0.21208,"""White Baton"" in #Stevenage #UnitedKingdom https://t.co/Ywh9kHtlLi #foodwaste #free"
Tue Sep 29 01:00:52 +0000 2020,1310746330965454848,Stevenage,city,51.90847,-0.21208,"""White Baton"" in #Stevenage #UnitedKingdom https://t.co/cpcblkfvVz #foodwaste #free"
Tue Sep 29 01:00:48 +0000 2020,1310746315232612355,Stevenage,city,51.90847,-0.21208,"""White Baton"" in #Stevenage #UnitedKingdom https://t.co/5sMAJ5CGJT #foodwaste #free"
Tue Sep 29 01:00:45 +0000 2020,1310746300879704064,Stevenage,city,51.90847,-0.21208,"""White Baton"" in #Stevenage #UnitedKingdom https://t.co/22Qhd4mrba #foodwaste #free"
Tue Sep 29 01:00:14 +0000 2020,1310746170180894720,Stevenage,city,51.90847,-0.21208,"""White Baton"" in #Stevenage #UnitedKingdom https://t.co/lkcuhMPPZQ #foodwaste #free"
Tue Sep 29 00:59:58 +0000 2020,1310746106071060480,Stevenage,city,51.90847,-0.21208,"""White Baton"" in #Stevenage #UnitedKingdom https://t.co/T6WkpUnIxw #foodwaste #free"
Tue Sep 29 00:58:36 +0000 2020,1310745761769033728,Stevenage,city,51.90847,-0.21208,"""White Tiger Baton"" in #Stevenage #UnitedKingdom https://t.co/cTyzlWLGZS #foodwaste #free"
Tue Sep 29 00:58:20 +0000 2020,1310745692474933251,Stevenage,city,51.90847,-0.21208,"""White Tiger Baton"" in #Stevenage #UnitedKingdom https://t.co/xSK6HqjYF4 #foodwaste #free"
Tue Sep 29 00:58:15 +0000 2020,1310745671742509056,Stevenage,city,51.90847,-0.21208,"""White Tiger Baton"" in #Stevenage #UnitedKingdom https://t.co/Zuvt6WsIWE #foodwaste #free"
Tue Sep 29 00:57:31 +0000 2020,1310745488707260421,Stevenage,city,51.90847,-0.21208,"""White baguette baton"" in #Stevenage #UnitedKingdom https://t.co/aqyewyfM0X #foodwaste #free"
Tue Sep 29 00:57:21 +0000 2020,1310745447317864449,Stevenage,city,51.90847,-0.21208,"""White baguette baton"" in #Stevenage #UnitedKingdom https://t.co/zera3zfRML #foodwaste #free"
Tue Sep 29 00:57:17 +0000 2020,1310745428049170434,Stevenage,city,51.90847,-0.21208,"""White baguette baton"" in #Stevenage #UnitedKingdom https://t.co/BhYdM8uSQf #foodwaste #free"
Tue Sep 29 00:57:17 +0000 2020,1310745427814346752,Stevenage,city,51.90847,-0.21208,"""White baguette baton"" in #Stevenage #UnitedKingdom https://t.co/ASyGhC2jwg #foodwaste #free"
Tue Sep 29 00:57:17 +0000 2020,1310745427369693184,Stevenage,city,51.90847,-0.21208,"""White baguette baton"" in #Stevenage #UnitedKingdom https://t.co/dtfY1ffXcb #foodwaste #free"
Tue Sep 29 00:57:05 +0000 2020,1310745377373663233,Stevenage,city,51.90847,-0.21208,"""White baguette baton"" in #Stevenage #UnitedKingdom https://t.co/1qdgEbVcvb #foodwaste #free"
Tue Sep 29 00:56:43 +0000 2020,1310745285463805952,Stevenage,city,51.90847,-0.21208,"""White baguette long"" in #Stevenage #UnitedKingdom https://t.co/sxZAAPHEJU #foodwaste #free"
Tue Sep 29 00:56:42 +0000 2020,1310745283312185344,Stevenage,city,51.90847,-0.21208,"""White baguette long"" in #Stevenage #UnitedKingdom https://t.co/8qnL5bw00y #foodwaste #free"
Tue Sep 29 00:56:34 +0000 2020,1310745248465850369,Stevenage,city,51.90847,-0.21208,"""White baguette long"" in #Stevenage #UnitedKingdom https://t.co/lHi02Oopjf #foodwaste #free"
Tue Sep 29 00:56:34 +0000 2020,1310745247450836994,Stevenage,city,51.90847,-0.21208,"""White baguette long"" in #Stevenage #UnitedKingdom https://t.co/ZR9MkykSgU #foodwaste #free"
Tue Sep 29 00:54:36 +0000 2020,1310744755538718722,Stevenage,city,51.90847,-0.21208,"""Panini rolls x2 pack"" in #Stevenage #UnitedKingdom https://t.co/jIQy8vJw7C #foodwaste #free"
Tue Sep 29 00:54:23 +0000 2020,1310744700408791040,Stevenage,city,51.90847,-0.21208,"""Panini rolls x2 pack"" in #Stevenage #UnitedKingdom https://t.co/S6DKBc8da4 #foodwaste #free"
Tue Sep 29 00:54:23 +0000 2020,1310744699964141570,Stevenage,city,51.90847,-0.21208,"""Panini rolls x2 pack"" in #Stevenage #UnitedKingdom https://t.co/AmGxxeIcsq #foodwaste #free"
Tue Sep 29 00:54:15 +0000 2020,1310744668020396032,Stevenage,city,51.90847,-0.21208,"""Panini rolls x2 pack"" in #Stevenage #UnitedKingdom https://t.co/TObhOlkLJ1 #foodwaste #free"
Tue Sep 29 00:54:14 +0000 2020,1310744662815145987,Stevenage,city,51.90847,-0.21208,"""Panini rolls x2 pack"" in #Stevenage #UnitedKingdom https://t.co/GigBqK2z8d #foodwaste #free"
Tue Sep 29 00:54:14 +0000 2020,1310744662764814337,Stevenage,city,51.90847,-0.21208,"""Panini rolls x2 pack"" in #Stevenage #UnitedKingdom https://t.co/BWSwMJlXoM #foodwaste #free"
Tue Sep 29 00:54:01 +0000 2020,1310744607278477313,Stevenage,city,51.90847,-0.21208,"""Panini rolls x2 pack"" in #Stevenage #UnitedKingdom https://t.co/Ie02b0iIJj #foodwaste #free"
Tue Sep 29 00:53:58 +0000 2020,1310744596234866689,Stevenage,city,51.90847,-0.21208,"""Panini rolls x2 pack"" in #Stevenage #UnitedKingdom https://t.co/S2iY4y46IU #foodwaste #free"
Tue Sep 29 00:53:10 +0000 2020,1310744393318625286,Stevenage,city,51.90847,-0.21208,"""Long Tiger baguette"" in #Stevenage #UnitedKingdom https://t.co/YXR5gNQRKW #foodwaste #free"
Tue Sep 29 00:52:16 +0000 2020,1310744166117388288,Stevenage,city,51.90847,-0.21208,"""Long Tiger baguette"" in #Stevenage #UnitedKingdom https://t.co/imUnYD8z8D #foodwaste #free"
Tue Sep 29 00:29:04 +0000 2020,1310738329554415616,Stevenage,city,51.908447,-0.212081,"""Parmentier potatoes"" in #Stevenage #UnitedKingdom https://t.co/HTk55NH0cL #foodwaste #free"
Tue Sep 29 00:29:03 +0000 2020,1310738322419924993,Stevenage,city,51.908447,-0.212081,"""Parmentier potatoes"" in #Stevenage #UnitedKingdom https://t.co/CINMRbk5eL #foodwaste #free"
Tue Sep 29 00:21:27 +0000 2020,1310736410727522306,Stevenage,city,51.908447,-0.212081,"""Crayfish avo salad (no bread) box"" in #Stevenage #UnitedKingdom https://t.co/FQFlreXMhZ #foodwaste #free"
Mon Sep 28 23:10:13 +0000 2020,1310718485601955841,East Ham,city,51.5109,0.03286,"""Sausage , Becon &amp; Egg Triple sandwich by TESCO "" in #London #UnitedKingdom https://t.co/U6HdIxPzzY #foodwaste #free"
Mon Sep 28 23:10:13 +0000 2020,1310718485568327680,Paddington,city,51.516521,-0.18731,"""Bart - All spice "" in #London #UnitedKingdom https://t.co/6BRiGRQ09l #foodwaste #free"
Mon Sep 28 23:09:21 +0000 2020,1310718267112280065,Stevenage,city,51.90847,-0.21208,"""Chicken tikka pakoras"" in #Stevenage #UnitedKingdom https://t.co/2HhIOlOSI9 #foodwaste #free"
Mon Sep 28 23:09:11 +0000 2020,1310718224556843009,Stevenage,city,51.90847,-0.21208,"""Chicken tikka pakoras"" in #Stevenage #UnitedKingdom https://t.co/iYN41ciTGc #foodwaste #free"
Mon Sep 28 23:09:11 +0000 2020,1310718223600549892,Stevenage,city,51.90847,-0.21208,"""Chicken tikka pakoras"" in #Stevenage #UnitedKingdom https://t.co/qvErKzN6y2 #foodwaste #free"
Mon Sep 28 23:08:43 +0000 2020,1310718107242106880,Islington,city,51.542624,-0.099815,""" Food Bundle"" in #London #UnitedKingdom https://t.co/ZMDXYxkiuV #foodwaste #free"
Mon Sep 28 23:08:42 +0000 2020,1310718105358938113,Stevenage,city,51.90847,-0.21208,"""Chicken katsu spring rolls"" in #Stevenage #UnitedKingdom https://t.co/mt2LPmmn8n #foodwaste #free"
Mon Sep 28 23:08:31 +0000 2020,1310718058697297922,Stevenage,city,51.90847,-0.21208,"""Chicken katsu spring rolls"" in #Stevenage #UnitedKingdom https://t.co/ssyxWEMvBc #foodwaste #free"
Mon Sep 28 23:08:31 +0000 2020,1310718058063896579,Bracknell,city,51.4198,-0.7714,"""Pierce The Veil DVD &amp; CD"" in #Bracknell #UnitedKingdom https://t.co/m2GrbWjSgg #zerowaste #free"
Mon Sep 28 23:08:07 +0000 2020,1310717956960276483,Islington,city,51.5355,-0.11684,"""PRET sandwiches kindly donated by Pret-A-Manger"" in #London #UnitedKingdom https://t.co/BPDrLLK4fn #foodwaste #free"
Mon Sep 28 23:07:54 +0000 2020,1310717902908207104,Stevenage,city,51.90847,-0.21208,"""Egg mayo sandwich. Free range"" in #Stevenage #UnitedKingdom https://t.co/qxuyaLY2nS #foodwaste #free"
Mon Sep 28 23:07:54 +0000 2020,1310717901448663040,Stevenage,city,51.90847,-0.21208,"""Egg mayo sandwich. Free range"" in #Stevenage #UnitedKingdom https://t.co/vZNPhIgzGJ #foodwaste #free"
Mon Sep 28 23:06:15 +0000 2020,1310717486267064321,East Ham,city,51.5109,0.03286,"""Deli Meat Feast by TESCO "" in #London #UnitedKingdom https://t.co/Upd1nSp8JV #foodwaste #free"
Mon Sep 28 23:05:58 +0000 2020,1310717413642690560,Islington,city,51.5355,-0.11684,"""PRET cheese and tuna 🧀 toastie kindly donated ..."" in #London #UnitedKingdom https://t.co/EyqHpeDlPG #foodwaste #free"
Mon Sep 28 23:04:45 +0000 2020,1310717109308133376,Stevenage,city,51.90847,-0.21208,"""Double cheese onion. 450g"" in #Stevenage #UnitedKingdom https://t.co/bzA3YNeVrR #foodwaste #free"
Mon Sep 28 23:04:44 +0000 2020,1310717105642393600,Stevenage,city,51.90847,-0.21208,"""Double cheese onion. 450g"" in #Stevenage #UnitedKingdom https://t.co/d7hagc5ZUf #foodwaste #free"
Mon Sep 28 23:04:31 +0000 2020,1310717049925238789,Stevenage,city,51.90847,-0.21208,"""Double cheese onion. 450g"" in #Stevenage #UnitedKingdom https://t.co/tgDvav90x4 #foodwaste #free"
Mon Sep 28 23:04:30 +0000 2020,1310717045156327425,Stevenage,city,51.90847,-0.21208,"""Double cheese onion. 450g"" in #Stevenage #UnitedKingdom https://t.co/aF6xnL8BSd #foodwaste #free"
Mon Sep 28 23:04:26 +0000 2020,1310717029947715584,Islington,city,51.5355,-0.11684,"""PRET pastries 🥐 donated by Pret-A-Manger"" in #London #UnitedKingdom https://t.co/c6pgvLj53m #foodwaste #free"
Mon Sep 28 23:04:26 +0000 2020,1310717029922504710,Stevenage,city,51.90847,-0.21208,"""Double cheese onion. 450g"" in #Stevenage #UnitedKingdom https://t.co/O9SIQxj1v3 #foodwaste #free"
Mon Sep 28 23:03:53 +0000 2020,1310716889891590146,East Ham,city,51.5109,0.03286,"""Prawn Layered Salad by TESCO "" in #London #UnitedKingdom https://t.co/ZP9XdPkMxR #foodwaste #free"
Mon Sep 28 23:03:39 +0000 2020,1310716831179698176,Stevenage,city,51.90847,-0.21208,"""Potato green beans and peas"" in #Stevenage #UnitedKingdom https://t.co/VydTKpZ91d #foodwaste #free"
Mon Sep 28 23:03:38 +0000 2020,1310716829401313281,Stevenage,city,51.90847,-0.21208,"""Potato green beans and peas"" in #Stevenage #UnitedKingdom https://t.co/U4r0daoNux #foodwaste #free"
Mon Sep 28 23:03:03 +0000 2020,1310716681740857345,Stevenage,city,51.90847,-0.21208,"""Beetroot salad"" in #Stevenage #UnitedKingdom https://t.co/qFT9QWRsD5 #foodwaste #free"
Mon Sep 28 23:03:02 +0000 2020,1310716679220088832,Stevenage,city,51.90847,-0.21208,"""Beetroot salad"" in #Stevenage #UnitedKingdom https://t.co/1IxRbOIk54 #foodwaste #free"
Mon Sep 28 23:02:26 +0000 2020,1310716528262815744,Stevenage,city,51.90847,-0.21208,"""Cucumber half"" in #Stevenage #UnitedKingdom https://t.co/BVG3PhQ5uR #foodwaste #free"
Mon Sep 28 23:02:26 +0000 2020,1310716527142932480,Stevenage,city,51.90847,-0.21208,"""Cucumber half"" in #Stevenage #UnitedKingdom https://t.co/91b1cXU78W #foodwaste #free"
Mon Sep 28 23:02:17 +0000 2020,1310716489247453188,Stevenage,city,51.90847,-0.21208,"""Cucumber half"" in #Stevenage #UnitedKingdom https://t.co/L349zLieut #foodwaste #free"
Mon Sep 28 23:02:13 +0000 2020,1310716470217891840,Stevenage,city,51.90847,-0.21208,"""Cucumber half"" in #Stevenage #UnitedKingdom https://t.co/wnrjVlMVDB #foodwaste #free"
Mon Sep 28 23:02:10 +0000 2020,1310716459509788672,Stevenage,city,51.90847,-0.21208,"""Cucumber half"" in #Stevenage #UnitedKingdom https://t.co/NcGh7pzOED #foodwaste #free"
Mon Sep 28 23:01:02 +0000 2020,1310716172124540931,Islington,city,51.5355,-0.11684,"""PRET humous &amp; chipotle wraps kindly donated by..."" in #London #UnitedKingdom https://t.co/JK7JWcRbpx #foodwaste #free"
Mon Sep 28 22:59:25 +0000 2020,1310715765780291589,Islington,city,51.5355,-0.11684,"""PRET  sandwiches kindly donated by Pret-A-Manger"" in #London #UnitedKingdom https://t.co/Dr6Ns1lWm2 #foodwaste #free"
Mon Sep 28 22:58:22 +0000 2020,1310715504152240128,Stevenage,city,51.90847,-0.21208,"""Salad topper"" in #Stevenage #UnitedKingdom https://t.co/yBL0raABrL #foodwaste #free"
Mon Sep 28 22:57:48 +0000 2020,1310715359683641346,Stevenage,city,51.90847,-0.21208,"""Crumbly cauliflower"" in #Stevenage #UnitedKingdom https://t.co/HaGdRJueEJ #foodwaste #free"
Mon Sep 28 22:57:41 +0000 2020,1310715329312686082,Brent,city,51.5624,-0.23158,"""Unused Halogen spotlight system with decorativ..."" in #London #UnitedKingdom https://t.co/Su1YR0p0oV #zerowaste #free"
Mon Sep 28 22:57:29 +0000 2020,1310715279534628864,Eastleigh,city,50.961326,-1.367895,"""Bags of clothes "" in #Eastleigh #UnitedKingdom https://t.co/wzn4vWiHq1 #zerowaste #free"
Mon Sep 28 22:57:10 +0000 2020,1310715199012429828,Stevenage,city,51.90847,-0.21208,"""Portobello mushrooms x2 pack"" in #Stevenage #UnitedKingdom https://t.co/IodB9sNQ42 #foodwaste #free"
Mon Sep 28 22:56:40 +0000 2020,1310715075351719937,Stevenage,city,51.90847,-0.21208,"""House salad"" in #Stevenage #UnitedKingdom https://t.co/B0VDzwLZ7z #foodwaste #free"
Mon Sep 28 22:56:32 +0000 2020,1310715043470770184,Stevenage,city,51.90847,-0.21208,"""House salad"" in #Stevenage #UnitedKingdom https://t.co/AjJrjro0tk #foodwaste #free"
Mon Sep 28 22:56:32 +0000 2020,1310715040279003143,Islington,city,51.5355,-0.11684,"""PRET chicken avo sandwiches kindly donated by ..."" in #London #UnitedKingdom https://t.co/YLO5hBC96b #foodwaste #free"
Mon Sep 28 22:56:14 +0000 2020,1310714964446007296,Lambeth,city,51.475586,-0.131195,"""Small seagull ornament "" in #London #UnitedKingdom https://t.co/WiHfHfxQ7f #zerowaste #free"
Mon Sep 28 22:56:09 +0000 2020,1310714944271323137,Stevenage,city,51.90847,-0.21208,"""Babyleaf salad"" in #Stevenage #UnitedKingdom https://t.co/CM7qZ5NYjl #foodwaste #free"
Mon Sep 28 22:56:09 +0000 2020,1310714943419723777,Stevenage,city,51.90847,-0.21208,"""Babyleaf salad"" in #Stevenage #UnitedKingdom https://t.co/6mQZab128E #foodwaste #free"
Mon Sep 28 22:54:49 +0000 2020,1310714609825984513,Great Harwood,city,53.7833,-2.40421,"""Hyndburn academy blazer boys size 32"" in #Blackburn #UnitedKingdom https://t.co/41wbAYF0cx #zerowaste #free"
Mon Sep 28 22:53:33 +0000 2020,1310714290547183616,Stevenage,city,51.90847,-0.21208,"""Watercress spinach rocket"" in #Stevenage #UnitedKingdom https://t.co/FAveQEC681 #foodwaste #free"
Mon Sep 28 22:53:33 +0000 2020,1310714290094170112,Stevenage,city,51.90847,-0.21208,"""Watercress spinach rocket"" in #Stevenage #UnitedKingdom https://t.co/9TxkHNJMJ9 #foodwaste #free"
Mon Sep 28 22:53:26 +0000 2020,1310714259656134658,Stevenage,city,51.90847,-0.21208,"""Watercress spinach rocket"" in #Stevenage #UnitedKingdom https://t.co/3CTgtuSL8v #foodwaste #free"
Mon Sep 28 22:53:13 +0000 2020,1310714206484934656,Broxbourne,city,51.7446,-0.03053,"""Cinnamon and raisin bagels "" in #Broxbourne #UnitedKingdom https://t.co/UKv9auXDNR #foodwaste #free"
Mon Sep 28 22:52:47 +0000 2020,1310714099932835841,Stevenage,city,51.90847,-0.21208,"""Iceberg lettuce"" in #Stevenage #UnitedKingdom https://t.co/9S08TboIlB #foodwaste #free"
Mon Sep 28 22:52:41 +0000 2020,1310714072535629825,Stevenage,city,51.90847,-0.21208,"""Iceberg lettuce"" in #Stevenage #UnitedKingdom https://t.co/qf3bJgG0VZ #foodwaste #free"
Mon Sep 28 22:52:41 +0000 2020,1310714071939940352,Stevenage,city,51.90847,-0.21208,"""Iceberg lettuce"" in #Stevenage #UnitedKingdom https://t.co/GAqewLU1jH #foodwaste #free"
Mon Sep 28 22:52:41 +0000 2020,1310714071654772737,Abingdon,city,51.661,-1.29058,"""SIGFINN..by IKEA "" in #Abingdon #UnitedKingdom https://t.co/fjWB5mJnCD #zerowaste #free"
Mon Sep 28 22:52:40 +0000 2020,1310714070564302849,Stevenage,city,51.90847,-0.21208,"""Iceberg lettuce"" in #Stevenage #UnitedKingdom https://t.co/eMeqLMKPhQ #foodwaste #free"
Mon Sep 28 22:52:31 +0000 2020,1310714028831002624,Stevenage,city,51.90847,-0.21208,"""Iceberg lettuce"" in #Stevenage #UnitedKingdom https://t.co/CeGumLBSzB #foodwaste #free"
Mon Sep 28 22:51:15 +0000 2020,1310713712202919938,Stevenage,city,51.90847,-0.21208,"""Iceberg lettuce"" in #Stevenage #UnitedKingdom https://t.co/dA7KTbcYnI #zerowaste #free"
Mon Sep 28 22:51:06 +0000 2020,1310713673632149505,Stevenage,city,51.90847,-0.21208,"""Iceberg lettuce"" in #Stevenage #UnitedKingdom https://t.co/iyYWOtpgEG #zerowaste #free"
Mon Sep 28 22:51:01 +0000 2020,1310713653419749382,Stevenage,city,51.90847,-0.21208,"""Iceberg lettuce"" in #Stevenage #UnitedKingdom https://t.co/M2u7sqMVOs #zerowaste #free"
Mon Sep 28 22:50:46 +0000 2020,1310713589846757376,Islington,city,51.5355,-0.11684,"""PRET chicken avo sandwiches kindly donated by ..."" in #London #UnitedKingdom https://t.co/2WiPqouDRC #foodwaste #free"
Mon Sep 28 22:50:16 +0000 2020,1310713463124221952,Stevenage,city,51.90847,-0.21208,"""Celery sticks"" in #Stevenage #UnitedKingdom https://t.co/wppB6mHrDr #zerowaste #free"
Mon Sep 28 22:50:16 +0000 2020,1310713462667046912,Lambourn,city,51.5118,-1.52813,"""Corn bread "" in #Hungerford #UnitedKingdom https://t.co/saYHAM20hs #foodwaste #free"
